Date,ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAP.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,WLN.PA
2017-05-25,4457139.0,613380.0,1188382.0,775248.0,1124865.0,2793722.0,2095011.0,447465.0,5646655.0,617678.0,832585.0,454440.0,265927.0,380942.0,3306549.0,122580.0,2379684.0,152678.0,112922.0,366999.0,481242.0,1472348.0,10158547.0,302330.0,4027109.0,321126.0,223793.0,50830.0,560484.0,2141234.0,1662182.0,1136887.0,0.0,1712778.0,781506.0,50372.0,4430086.0,,2647261.0,18565.0
2017-05-26,6829242.0,723004.0,1287651.0,1189025.0,1356222.0,3753319.0,1777624.0,264702.0,6902850.0,1041440.0,1399765.0,415871.0,416010.0,414008.0,4545565.0,96310.0,4032228.0,222306.0,156841.0,429591.0,574335.0,1258812.0,8454699.0,519515.0,4165167.0,468559.0,273146.0,80335.0,970101.0,1765122.0,2252146.0,1532925.0,0.0,1284876.0,922552.0,53173.0,5909202.0,,1723304.0,30169.0
2017-05-29,8817484.0,383559.0,496934.0,689680.0,695136.0,2266692.0,3911676.0,195742.0,4302118.0,486469.0,804480.0,198134.0,189793.0,451567.0,2652444.0,64490.0,1824202.0,92593.0,57033.0,220165.0,277691.0,776188.0,2302197.0,227702.0,1956574.0,285210.0,120284.0,34613.0,350551.0,593076.0,855134.0,865976.0,0.0,866831.0,378459.0,29311.0,1720642.0,,1518030.0,49071.0
2017-05-30,8941539.0,1102268.0,1022310.0,623546.0,1339594.0,5403406.0,3231891.0,402375.0,7189620.0,987477.0,1191315.0,574155.0,443388.0,825326.0,4277857.0,137870.0,4721069.0,205252.0,122426.0,568258.0,465172.0,1630488.0,6741224.0,530548.0,4921458.0,1277478.0,336851.0,56873.0,665294.0,760778.0,1896871.0,1956891.0,0.0,1563079.0,1193232.0,70413.0,3923478.0,,3375204.0,60927.0
2017-05-31,9399507.0,1532116.0,2291693.0,751661.0,2185897.0,5190374.0,3345641.0,1063226.0,10126968.0,1939025.0,1665875.0,1360398.0,610923.0,1412980.0,22093781.0,308070.0,6665060.0,454112.0,220050.0,1055280.0,790002.0,6978104.0,15725233.0,821229.0,8704677.0,2020303.0,586515.0,457329.0,2188761.0,1244751.0,3600649.0,3029432.0,0.0,2592334.0,1841541.0,86184.0,13340539.0,,3821372.0,59480.0
2017-06-01,6490407.0,932972.0,1903343.0,1071696.0,1412234.0,3333051.0,1949890.0,622741.0,5799340.0,1149434.0,2123950.0,569097.0,492909.0,672474.0,7036351.0,188720.0,3781858.0,272268.0,152284.0,408967.0,472365.0,2453036.0,9675159.0,533897.0,7983923.0,617349.0,346184.0,67986.0,1277378.0,1150069.0,1966153.0,1606198.0,0.0,1532195.0,972710.0,108081.0,4949335.0,,2235389.0,26339.0
2017-06-02,7713708.0,957426.0,1548696.0,619214.0,1183628.0,4343283.0,2394204.0,431800.0,6638319.0,969193.0,969115.0,594359.0,368881.0,763407.0,5739112.0,250660.0,4081044.0,263466.0,268934.0,666282.0,470563.0,2647620.0,14027861.0,572037.0,6961058.0,590705.0,352899.0,64971.0,915654.0,863569.0,2068253.0,3209928.0,0.0,1843522.0,1040435.0,92061.0,7311919.0,,4659394.0,38898.0
2017-06-05,3353098.0,432613.0,1393976.0,471594.0,702670.0,1771291.0,1868337.0,250333.0,3416402.0,612051.0,762810.0,346254.0,243727.0,380071.0,3585688.0,79840.0,2051035.0,169991.0,83434.0,320551.0,231064.0,1390388.0,7324667.0,278242.0,2409482.0,358024.0,199875.0,37281.0,474134.0,571203.0,1349236.0,1111329.0,0.0,873418.0,844100.0,34122.0,4436142.0,,1401563.0,65900.0
2017-06-06,4471349.0,886754.0,1778237.0,633832.0,1279022.0,3271002.0,2267454.0,332001.0,8238292.0,1197832.0,1210720.0,499654.0,527201.0,953352.0,6696959.0,127360.0,3702802.0,266463.0,274983.0,410029.0,624276.0,2271144.0,10614335.0,523811.0,5411725.0,739192.0,276390.0,85641.0,988398.0,977134.0,2119749.0,2106265.0,0.0,1822518.0,1352178.0,70409.0,5892944.0,,1791405.0,97358.0
2017-06-07,7501955.0,988767.0,2075635.0,978490.0,1700079.0,4585164.0,4387223.0,429754.0,6315849.0,1082112.0,1178630.0,680447.0,424313.0,810075.0,7936003.0,188000.0,4271267.0,274644.0,233127.0,467392.0,626273.0,1861580.0,8465089.0,563255.0,6175892.0,844492.0,268535.0,63805.0,1051610.0,792671.0,3266662.0,1982172.0,0.0,2320699.0,1273846.0,117140.0,6488960.0,,3510521.0,45962.0
2017-06-08,8492250.0,963134.0,2064322.0,1148900.0,1658669.0,4052677.0,3083798.0,367716.0,6031007.0,884957.0,1165720.0,539717.0,434772.0,713283.0,7259848.0,129690.0,4308459.0,217399.0,307200.0,450899.0,491434.0,1980356.0,8903032.0,592160.0,6093674.0,577000.0,293727.0,73063.0,743773.0,984583.0,2406137.0,2034768.0,0.0,2232624.0,844650.0,102900.0,5988428.0,,3025725.0,25035.0
2017-06-09,5844948.0,932771.0,1696443.0,623859.0,1394358.0,4733126.0,3993280.0,370751.0,5601178.0,1223473.0,770595.0,613069.0,357471.0,502592.0,5809013.0,137980.0,4855592.0,191261.0,183809.0,403758.0,521440.0,2102248.0,10140866.0,525672.0,5893212.0,303154.0,317053.0,72966.0,615541.0,1018179.0,2048887.0,2379626.0,0.0,2689988.0,957769.0,71227.0,5035859.0,,1927866.0,54610.0
2017-06-12,5861446.0,891125.0,1453664.0,606990.0,1455229.0,3405206.0,3035127.0,680333.0,6048308.0,1340139.0,2151630.0,569015.0,410863.0,758240.0,6379718.0,103440.0,4340630.0,331923.0,237774.0,509220.0,534167.0,2988148.0,6314488.0,724256.0,8408545.0,518891.0,433616.0,96656.0,1559937.0,779290.0,2431529.0,2775943.0,0.0,6857792.0,1205159.0,72896.0,6502016.0,,1891795.0,73776.0
2017-06-13,4826924.0,975147.0,950069.0,651370.0,1459551.0,2565311.0,2749685.0,588794.0,5999792.0,1071330.0,1116755.0,590681.0,863863.0,689976.0,5295947.0,262960.0,2829471.0,232888.0,274484.0,508857.0,572286.0,1245512.0,7043680.0,479715.0,7741153.0,755619.0,341952.0,143232.0,1389456.0,751583.0,1940008.0,1948712.0,0.0,3384594.0,1298217.0,78106.0,5031319.0,,1354913.0,82342.0
2017-06-14,6202992.0,1230904.0,1554647.0,654201.0,1697310.0,3996069.0,3050039.0,582762.0,8800608.0,1556474.0,1616570.0,600659.0,613511.0,961642.0,7693813.0,159320.0,3875927.0,239643.0,289261.0,617448.0,578469.0,4299064.0,13291469.0,513222.0,6977822.0,597670.0,388675.0,118952.0,1275382.0,691670.0,2151217.0,1837655.0,0.0,2207495.0,1445038.0,93714.0,9026497.0,,2767101.0,52587.0
2017-06-15,9361767.0,1382650.0,2453122.0,712384.0,1688036.0,5378476.0,2812192.0,815014.0,10240735.0,1651811.0,1623740.0,452098.0,658353.0,890286.0,9524111.0,133540.0,5154064.0,324612.0,306632.0,752920.0,769548.0,2925636.0,12127280.0,788853.0,10989490.0,653696.0,333924.0,89055.0,1255443.0,1415629.0,3421550.0,2679019.0,0.0,3486665.0,2044269.0,71218.0,9980171.0,,2970852.0,80212.0
2017-06-16,8224916.0,2151059.0,2946719.0,1201056.0,2761887.0,10471570.0,9509507.0,812001.0,11318357.0,2637799.0,2695160.0,1440201.0,1065900.0,2015361.0,13668318.0,213040.0,7669266.0,610122.0,317219.0,1148340.0,1050333.0,4227416.0,10903156.0,1145316.0,9447142.0,995838.0,599384.0,104245.0,1268801.0,1722176.0,9069750.0,3116460.0,0.0,3028207.0,4419748.0,156912.0,13408800.0,,4606839.0,79507.0
2017-06-19,5392371.0,1393121.0,1754422.0,822591.0,2005619.0,3238334.0,3110147.0,367711.0,5624406.0,1272950.0,1361565.0,777017.0,554608.0,1883380.0,5694112.0,146760.0,3528889.0,340052.0,177629.0,488114.0,557652.0,2039724.0,10021855.0,452092.0,6707643.0,462478.0,300747.0,62504.0,635236.0,1087036.0,2316200.0,1332253.0,0.0,1986538.0,1447555.0,62846.0,3848895.0,,2212523.0,89098.0
2017-06-20,5567147.0,1383501.0,1901702.0,783660.0,2012825.0,2552864.0,3741396.0,649232.0,4950524.0,1159982.0,1511020.0,574510.0,406970.0,693842.0,5614809.0,137160.0,3102061.0,287337.0,243950.0,494612.0,547293.0,2031632.0,9426919.0,460963.0,9468144.0,534321.0,296635.0,78628.0,851605.0,1070762.0,1894224.0,1447522.0,0.0,2480220.0,1176296.0,74860.0,5835711.0,,1942670.0,142444.0
2017-06-21,6479271.0,1315351.0,1616636.0,811967.0,1874620.0,4040572.0,3028016.0,689257.0,9413373.0,1135240.0,1473100.0,689796.0,647843.0,554553.0,4295616.0,153810.0,3762167.0,206702.0,182012.0,564846.0,807593.0,1793696.0,8695837.0,549201.0,6898927.0,630721.0,370347.0,103985.0,1088087.0,1085848.0,2194640.0,1622921.0,0.0,2318794.0,1195228.0,79400.0,6105445.0,,1996452.0,80615.0
2017-06-22,5049710.0,1289185.0,1168764.0,750933.0,1602268.0,3356928.0,2222515.0,617563.0,6458168.0,1143909.0,1237440.0,1158302.0,378672.0,682187.0,4705655.0,153720.0,3489285.0,262629.0,136020.0,502884.0,539043.0,1395920.0,11147915.0,472378.0,6470027.0,526994.0,261333.0,81344.0,796434.0,1092120.0,2879245.0,1590281.0,0.0,7240548.0,1966089.0,64678.0,7054201.0,,2501557.0,90631.0
2017-06-23,3473729.0,736506.0,1390598.0,774373.0,1411167.0,2919202.0,2268593.0,606831.0,5625539.0,948391.0,1244260.0,707158.0,369287.0,518065.0,5741494.0,168090.0,2289887.0,143047.0,155183.0,417762.0,474916.0,1385160.0,8302531.0,349491.0,3931602.0,384693.0,238201.0,97202.0,761575.0,783165.0,2414393.0,1568272.0,0.0,5204561.0,1985124.0,57736.0,4268658.0,,1340545.0,112211.0
2017-06-26,3836579.0,793040.0,1341540.0,447162.0,3134850.0,2765463.0,2203265.0,420428.0,4877969.0,1007946.0,1354620.0,769947.0,418245.0,546165.0,5693868.0,183110.0,3140049.0,221070.0,252147.0,423791.0,574082.0,1953756.0,6190558.0,1152037.0,4244820.0,447663.0,244353.0,155087.0,747132.0,805519.0,1867463.0,1617685.0,0.0,3745965.0,1168698.0,69764.0,4156979.0,,2321593.0,65145.0
2017-06-27,5387875.0,972565.0,1823710.0,878356.0,2201505.0,4960829.0,2716458.0,470504.0,5670542.0,1615007.0,1268910.0,747929.0,469088.0,779543.0,6781440.0,172360.0,3527025.0,241691.0,211574.0,799508.0,697189.0,2483836.0,12406680.0,633717.0,4964439.0,636392.0,406680.0,97136.0,1304363.0,934621.0,2023513.0,2786567.0,0.0,4069542.0,1272440.0,61461.0,5881122.0,,2662316.0,34525.0
2017-06-28,8067055.0,1135319.0,2237554.0,595226.0,2001084.0,5874039.0,2685605.0,699943.0,8203144.0,1499053.0,1499115.0,650700.0,962864.0,777638.0,7597597.0,230850.0,5958272.0,266163.0,216476.0,1201597.0,727781.0,1718100.0,9959926.0,601818.0,5549457.0,740968.0,454763.0,88071.0,863076.0,835578.0,2502683.0,2302104.0,0.0,4649221.0,1179754.0,99333.0,6002922.0,,2999312.0,36314.0
2017-06-29,9652800.0,1359195.0,2917366.0,1570206.0,2544311.0,5940081.0,2785928.0,850346.0,8660636.0,2763013.0,1821705.0,563018.0,752837.0,1828362.0,7051482.0,303400.0,6188118.0,305231.0,339434.0,935835.0,1195245.0,2133936.0,12793572.0,809420.0,8608492.0,653578.0,512344.0,124515.0,840512.0,1166805.0,2956155.0,2560758.0,0.0,4387716.0,1467498.0,153535.0,7529877.0,,2564176.0,109792.0
2017-06-30,6494019.0,1386916.0,2020251.0,1011363.0,2282862.0,4945911.0,2305083.0,713483.0,7503156.0,1803182.0,1694200.0,627283.0,646559.0,1175615.0,5922385.0,220170.0,5704447.0,281404.0,225384.0,791633.0,897273.0,2274484.0,9490176.0,836029.0,7901631.0,712907.0,451399.0,73012.0,1036616.0,1418876.0,3345174.0,2529635.0,0.0,3880891.0,1621550.0,107674.0,7014641.0,,2399519.0,84820.0
2017-07-03,6510098.0,740384.0,1203565.0,924587.0,1408040.0,4643571.0,2283144.0,538435.0,6195289.0,980106.0,1467800.0,397752.0,500293.0,771851.0,4696425.0,194020.0,5059419.0,184672.0,148252.0,549000.0,599421.0,1687264.0,8909056.0,467542.0,5079865.0,431048.0,296101.0,54981.0,1004016.0,806801.0,1793871.0,1429012.0,0.0,2056036.0,906205.0,87273.0,5162997.0,,2030052.0,115844.0
2017-07-04,6685315.0,659175.0,928386.0,539797.0,1054662.0,2708977.0,2467993.0,611466.0,4499746.0,1019180.0,893745.0,496556.0,337384.0,642986.0,2765125.0,110380.0,3175814.0,145948.0,125979.0,430545.0,377646.0,1134004.0,6114716.0,393742.0,4937414.0,630222.0,212234.0,116684.0,627115.0,460350.0,1282271.0,1065969.0,0.0,1777149.0,731659.0,98593.0,3185643.0,,1471060.0,111775.0
2017-07-05,6970009.0,1163156.0,1634111.0,702059.0,1619754.0,3638074.0,2569981.0,597756.0,6940201.0,1451795.0,1872590.0,871476.0,491250.0,748288.0,4818579.0,170390.0,4862522.0,243175.0,160026.0,618653.0,616626.0,1370160.0,9937773.0,517119.0,7428915.0,542228.0,293592.0,95373.0,970816.0,835567.0,2261893.0,1710430.0,0.0,2875270.0,1035825.0,130298.0,8073782.0,,1578600.0,184175.0
2017-07-06,6525110.0,1361956.0,2021366.0,777334.0,2370138.0,4822785.0,2311034.0,452513.0,6922996.0,1828103.0,1548790.0,871947.0,576774.0,1043103.0,6504763.0,210790.0,4872610.0,227588.0,245667.0,622792.0,920426.0,1610832.0,8584479.0,987687.0,6074896.0,1181862.0,463189.0,115145.0,1165986.0,872808.0,3233730.0,2140760.0,0.0,3381954.0,1320502.0,110048.0,6063988.0,,2172924.0,206872.0
2017-07-07,5492129.0,793354.0,1455702.0,603966.0,1063270.0,3635307.0,7602758.0,373281.0,6039072.0,1005934.0,1204810.0,756581.0,291768.0,612281.0,3303368.0,91500.0,3355465.0,161236.0,176293.0,504959.0,948434.0,1163124.0,8044042.0,433384.0,4485172.0,1542567.0,372705.0,635975.0,597119.0,634930.0,1905819.0,1443761.0,0.0,2772181.0,936707.0,109721.0,7008938.0,,1898584.0,127751.0
2017-07-10,4606609.0,595196.0,918705.0,553542.0,1077824.0,2444378.0,3368896.0,548293.0,4974162.0,1067756.0,1447050.0,614883.0,261179.0,699436.0,4454696.0,158450.0,2257705.0,158182.0,161015.0,508611.0,586793.0,1098548.0,7087123.0,319678.0,3696030.0,858907.0,273204.0,105093.0,740859.0,747506.0,1367125.0,1306113.0,0.0,2163132.0,699975.0,122516.0,4267823.0,,2207190.0,98075.0
2017-07-11,4077972.0,808960.0,1121368.0,670325.0,1498580.0,2590408.0,2168243.0,418342.0,5406829.0,1376979.0,701895.0,412130.0,374329.0,536727.0,4786978.0,114460.0,2131944.0,252571.0,206298.0,368873.0,596346.0,1039296.0,9157073.0,412126.0,4404468.0,406502.0,244849.0,79682.0,782490.0,1161319.0,1428946.0,1043012.0,0.0,4806296.0,1028842.0,116823.0,4099706.0,,1596806.0,54464.0
2017-07-12,5667183.0,1046975.0,1783606.0,637835.0,1708071.0,3705806.0,2222323.0,410691.0,5315051.0,1655819.0,1732550.0,675977.0,397817.0,1010154.0,4781966.0,214090.0,3323065.0,259625.0,179653.0,592485.0,859978.0,1870936.0,9110281.0,639003.0,6818943.0,658649.0,333872.0,77553.0,812880.0,1252002.0,2687049.0,1992634.0,0.0,3006018.0,1272831.0,152057.0,6670326.0,,1906243.0,69887.0
2017-07-13,5849140.0,961367.0,1193906.0,1450602.0,1289311.0,3212170.0,2575490.0,341011.0,4977487.0,1574138.0,895120.0,446486.0,369404.0,892409.0,3128918.0,134860.0,2939107.0,163027.0,161042.0,448401.0,844591.0,1689196.0,11981477.0,445968.0,7766218.0,643962.0,234936.0,57385.0,683115.0,672326.0,2255726.0,1537087.0,0.0,2890842.0,1058856.0,140045.0,5025471.0,,1501779.0,129565.0
2017-07-14,4457856.0,666345.0,1282579.0,854401.0,991014.0,3192918.0,1434061.0,329239.0,4632889.0,1020715.0,1064535.0,468070.0,329985.0,565721.0,2440878.0,114410.0,2968323.0,128059.0,110249.0,513278.0,766188.0,1100324.0,8354240.0,365448.0,4317532.0,332341.0,286500.0,64347.0,674521.0,501951.0,1769700.0,1042276.0,0.0,1865946.0,858783.0,87466.0,5075580.0,,1270749.0,46421.0
2017-07-17,3664275.0,701008.0,1365925.0,722469.0,808010.0,2519843.0,1672087.0,391751.0,2944280.0,799294.0,999555.0,462307.0,279267.0,481677.0,3058509.0,76670.0,1947983.0,192750.0,157130.0,334959.0,707999.0,1048564.0,7429265.0,422725.0,5023668.0,793647.0,253627.0,63323.0,945475.0,915506.0,1473350.0,998944.0,0.0,3303324.0,845279.0,76998.0,3396250.0,,1242780.0,67761.0
2017-07-18,5567405.0,860736.0,1872482.0,788559.0,1296129.0,4170565.0,2190954.0,536807.0,5610492.0,1276247.0,1209065.0,614398.0,364730.0,1066111.0,4424988.0,129030.0,3410190.0,228459.0,192101.0,495855.0,702904.0,2980220.0,7460871.0,652437.0,4706896.0,678982.0,405387.0,73723.0,929973.0,982079.0,1906271.0,1621358.0,0.0,3084844.0,1090854.0,149853.0,4811911.0,,1689963.0,62189.0
2017-07-19,5435640.0,770515.0,1678068.0,563776.0,1030134.0,4175125.0,4416521.0,511806.0,4160155.0,1214188.0,1655750.0,446041.0,319379.0,549478.0,5947970.0,103420.0,3226860.0,199968.0,207459.0,524808.0,593539.0,1415968.0,9513703.0,360681.0,3290422.0,588289.0,263800.0,82000.0,529752.0,927163.0,2192987.0,1140015.0,0.0,3378774.0,1034073.0,162892.0,4074548.0,,1194209.0,33746.0
2017-07-20,4568814.0,888461.0,1974974.0,933929.0,1274599.0,3971838.0,2397503.0,415109.0,6158441.0,1318384.0,1199860.0,1252737.0,568213.0,917576.0,5323118.0,101370.0,2766543.0,195358.0,211145.0,647012.0,638848.0,2409512.0,10556188.0,623991.0,4592638.0,1935211.0,416197.0,93554.0,700385.0,923163.0,2544140.0,1684389.0,0.0,3401793.0,1545766.0,95748.0,5390043.0,,1299924.0,41736.0
2017-07-21,6694261.0,1623863.0,2615668.0,1113595.0,2863847.0,4642756.0,2774206.0,446077.0,7674435.0,1839351.0,1299225.0,956961.0,858748.0,1154314.0,10348067.0,156920.0,3895586.0,332478.0,176162.0,603515.0,1017035.0,2952728.0,8109457.0,788264.0,7515341.0,1370584.0,432699.0,104628.0,1262647.0,1590952.0,3004414.0,2669389.0,0.0,2942581.0,2393451.0,88208.0,9239057.0,,1600994.0,80506.0
2017-07-24,6573123.0,1004319.0,1346583.0,692139.0,1598445.0,3163575.0,2570472.0,339494.0,5666420.0,1168633.0,1312200.0,683664.0,511891.0,603055.0,4525953.0,146390.0,2756549.0,264059.0,166894.0,581121.0,756515.0,2636400.0,5784909.0,526798.0,4971335.0,884428.0,314380.0,64172.0,1028257.0,649271.0,1955163.0,1809129.0,0.0,2501566.0,1562097.0,122062.0,5157172.0,,1472164.0,47417.0
2017-07-25,8226793.0,961579.0,1647862.0,720267.0,1676292.0,4083693.0,3518302.0,422153.0,6265694.0,1204374.0,3841160.0,1173640.0,769849.0,657090.0,4791012.0,230660.0,4237145.0,455859.0,204534.0,542737.0,786258.0,1615532.0,8973580.0,533187.0,5069564.0,1111420.0,486705.0,66477.0,880686.0,870438.0,2411391.0,2102241.0,0.0,4259013.0,1523291.0,80731.0,5433895.0,,1657650.0,36236.0
2017-07-26,5451645.0,818368.0,2222491.0,692014.0,1340392.0,3087146.0,2468168.0,526305.0,4660819.0,950358.0,4044585.0,950139.0,545628.0,857056.0,4691752.0,147280.0,3127687.0,441467.0,270682.0,468086.0,753050.0,2506644.0,9746100.0,460782.0,4445254.0,499551.0,413053.0,77310.0,1094512.0,824144.0,2089790.0,1596329.0,0.0,3415926.0,1566146.0,83759.0,5631824.0,,1367843.0,232710.0
2017-07-27,6067790.0,1179130.0,3596345.0,744919.0,2474089.0,3221333.0,1706047.0,777941.0,6398220.0,1172666.0,2598810.0,870456.0,810274.0,948049.0,4395974.0,157070.0,3144333.0,389299.0,334279.0,596053.0,1451503.0,2882732.0,10567863.0,605504.0,12548225.0,518348.0,540263.0,89954.0,929596.0,1253854.0,2596208.0,2112371.0,0.0,2045882.0,2835205.0,113977.0,5404497.0,,3140958.0,204364.0
2017-07-28,7783253.0,1444161.0,2280881.0,734685.0,2483369.0,4158297.0,2226732.0,844459.0,6184776.0,2055570.0,2344475.0,805026.0,1597256.0,956032.0,5106327.0,245080.0,3675470.0,404237.0,631700.0,676563.0,969176.0,3582348.0,8368860.0,1302350.0,8612389.0,669554.0,563152.0,63968.0,3251219.0,1086489.0,2754423.0,3288723.0,0.0,3164131.0,2028806.0,223076.0,6375988.0,,2867533.0,150600.0
2017-07-31,5173996.0,1347457.0,2298622.0,609703.0,1557499.0,3582205.0,4520133.0,508931.0,5459981.0,1363891.0,2107695.0,833656.0,1327248.0,988187.0,6352632.0,259350.0,3040443.0,306199.0,348945.0,1629418.0,776783.0,2428212.0,8775474.0,689795.0,6178475.0,663787.0,398556.0,61812.0,1553789.0,1116871.0,3040713.0,2037557.0,0.0,3057467.0,1562409.0,163468.0,5562211.0,,2922337.0,95579.0
2017-08-01,4607269.0,1015961.0,1619840.0,737187.0,2045832.0,3276531.0,1772711.0,491294.0,5292009.0,1181222.0,2519815.0,515393.0,698282.0,788103.0,4743723.0,210210.0,2750907.0,249063.0,269121.0,1025921.0,638255.0,1642416.0,6235011.0,700825.0,5580105.0,868263.0,345182.0,49935.0,934431.0,1037458.0,2619728.0,1771967.0,0.0,2286164.0,1858003.0,200627.0,6636034.0,,1744881.0,76886.0
2017-08-02,6673282.0,1063130.0,1526417.0,786420.0,1698954.0,3016521.0,1929409.0,416468.0,5295962.0,1119682.0,1749755.0,407092.0,651178.0,593423.0,3551739.0,125730.0,7474972.0,247895.0,215043.0,671198.0,554576.0,1887984.0,10488220.0,550994.0,4479951.0,602524.0,296514.0,55771.0,1168182.0,980050.0,2277060.0,2280289.0,0.0,2818496.0,1385616.0,104751.0,5904705.0,,1978774.0,64965.0
2017-08-03,6292614.0,926519.0,1428208.0,769580.0,2086837.0,3115321.0,2588423.0,318483.0,5322692.0,1067465.0,1663550.0,458046.0,617575.0,781218.0,3343683.0,127180.0,3710702.0,227643.0,231006.0,494271.0,895053.0,2343648.0,8164939.0,660823.0,4239663.0,619411.0,379735.0,67783.0,935759.0,908283.0,1967918.0,1551987.0,0.0,2354679.0,1475740.0,81547.0,4615296.0,,2374101.0,189111.0
2017-08-04,7580651.0,1157401.0,1756136.0,616700.0,2792796.0,3262506.0,3015031.0,443591.0,6876028.0,1102687.0,1350755.0,479838.0,622920.0,660753.0,5858003.0,206390.0,3852319.0,219401.0,172110.0,510284.0,592840.0,1555632.0,8302705.0,441256.0,4274961.0,556230.0,349398.0,43516.0,942837.0,1041586.0,2441927.0,1453689.0,0.0,2692386.0,1409177.0,73036.0,4642476.0,,2712870.0,129919.0
2017-08-07,6812551.0,560139.0,1207571.0,486661.0,2501037.0,2564334.0,1801096.0,321821.0,3515610.0,864130.0,1265930.0,303736.0,349152.0,336910.0,2988516.0,98840.0,2933573.0,242772.0,173343.0,334486.0,609217.0,1207288.0,14644426.0,334489.0,3240424.0,350013.0,305329.0,35039.0,615455.0,924635.0,1644284.0,810180.0,0.0,1549616.0,1318266.0,70251.0,3072645.0,,1703859.0,49898.0
2017-08-08,9089125.0,600945.0,1250049.0,506402.0,1761416.0,2799465.0,1834070.0,288101.0,4769978.0,689741.0,1307680.0,542087.0,404851.0,331281.0,2697315.0,104950.0,2905122.0,225236.0,156257.0,454690.0,492246.0,1440676.0,7218977.0,374895.0,4597477.0,411459.0,225215.0,40033.0,656013.0,598950.0,2061753.0,1149868.0,0.0,1781059.0,1620169.0,60269.0,3936760.0,,1634279.0,53698.0
2017-08-09,8296039.0,988809.0,1606046.0,626184.0,1924613.0,3957968.0,1789748.0,629495.0,6781515.0,1065395.0,1046005.0,449609.0,628284.0,557401.0,5455147.0,151400.0,4329113.0,249307.0,230244.0,634453.0,677644.0,1220988.0,7215523.0,565242.0,7574249.0,537943.0,445218.0,43105.0,659439.0,921348.0,2622895.0,1736228.0,0.0,2226568.0,1825447.0,83516.0,6160966.0,,2215031.0,56931.0
2017-08-10,6275232.0,922365.0,1252798.0,418533.0,1705488.0,3216825.0,1997154.0,422506.0,6843215.0,1045159.0,1113040.0,398552.0,386243.0,737824.0,5172665.0,98220.0,3343049.0,177599.0,211498.0,546897.0,499455.0,1104084.0,7523553.0,660722.0,5418350.0,536686.0,279381.0,27562.0,905167.0,762014.0,2070392.0,1354671.0,0.0,1808449.0,1144341.0,61523.0,5719471.0,,1984253.0,305135.0
2017-08-11,7968758.0,763576.0,1701738.0,557184.0,1669339.0,3731598.0,3240284.0,648521.0,7684224.0,1050770.0,1268780.0,462986.0,462144.0,653565.0,4425189.0,119890.0,4062044.0,198217.0,257662.0,605611.0,673124.0,1504000.0,13256364.0,607128.0,6168310.0,415828.0,321624.0,41151.0,866015.0,853042.0,2312700.0,1659004.0,0.0,3095503.0,1270395.0,86634.0,5583010.0,,1639888.0,69944.0
2017-08-14,5881726.0,682608.0,931951.0,457185.0,2087970.0,2820929.0,1173164.0,374084.0,4339766.0,734817.0,832695.0,263409.0,347366.0,557698.0,3634252.0,115880.0,3559540.0,160268.0,221453.0,529320.0,346891.0,914580.0,5466877.0,360603.0,4539440.0,338595.0,276423.0,32073.0,688273.0,587591.0,1527001.0,1031352.0,0.0,1290995.0,952951.0,53845.0,3737186.0,,2000164.0,97466.0
2017-08-15,4620328.0,476222.0,985503.0,328273.0,2106554.0,1815987.0,1235453.0,396990.0,3579815.0,499478.0,786275.0,267384.0,238002.0,401085.0,5005032.0,81800.0,1892938.0,137012.0,121923.0,369185.0,291127.0,1061204.0,4730951.0,279280.0,3800562.0,287329.0,238146.0,23554.0,629812.0,588347.0,1144548.0,858096.0,0.0,1091400.0,835339.0,55013.0,3016840.0,,1566803.0,28201.0
2017-08-16,4649356.0,740750.0,1481599.0,555803.0,1420625.0,2124985.0,2654601.0,481562.0,3712261.0,715822.0,1012200.0,327141.0,345641.0,789421.0,4347306.0,148420.0,2400418.0,182308.0,131716.0,571591.0,447867.0,1417072.0,6570545.0,374986.0,3615723.0,311937.0,267515.0,35637.0,920356.0,734498.0,1493273.0,930924.0,0.0,1213484.0,812735.0,40996.0,3667499.0,,1442883.0,20199.0
2017-08-17,5911641.0,873722.0,1850067.0,613788.0,1319062.0,3343834.0,1613652.0,440124.0,4921014.0,806061.0,897755.0,556984.0,453298.0,557200.0,5649017.0,134400.0,3446192.0,184246.0,236068.0,606748.0,611467.0,1367716.0,5835832.0,437250.0,5050217.0,373727.0,279901.0,32563.0,584606.0,985016.0,2039545.0,946465.0,0.0,1746189.0,908882.0,90545.0,4012066.0,,2133038.0,33481.0
